ProcessName,RegionGroup,Parameters,Unit,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060
GAS_CCGT,Brazil,varOPEX,USD/kWh,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
GAS_CCGT,Europe,Lifetime,year,35,35,35,35,35,35,35,35,35,35
GAS_CCGT,United States,Lifetime,year,35,35,35,35,35,35,35,35,35,35
GAS_CCGT,Japan,Lifetime,year,35,35,35,35,35,35,35,35,35,35
GAS_CCGT,Russia,Lifetime,year,35,35,35,35,35,35,35,35,35,35
GAS_CCGT,China,Lifetime,year,35,35,35,35,35,35,35,35,35,35
GAS_CCGT,India,Lifetime,year,35,35,35,35,35,35,35,35,35,35
GAS_CCGT,Middle East,Lifetime,year,35,35,35,35,35,35,35,35,35,35
GAS_CCGT,Africa,Lifetime,year,35,35,35,35,35,35,35,35,35,35
GAS_CCGT,Brazil,Lifetime,year,35,35,35,35,35,35,35,35,35,35
GAS_CC_CCS,Europe,CAPEX,USD/kW,3100,3100,3000,2900,2750,2600,2450,2300,2300,2300
GAS_CC_CCS,United States,CAPEX,USD/kW,3100,3100,3000,2900,2775,2650,2525,2400,2400,2400
GAS_CC_CCS,Japan,CAPEX,USD/kW,3200,3200,3100,3000,2875,2750,2625,2500,2500,2500
GAS_CC_CCS,Russia,CAPEX,USD/kW,2650,2650,2575,2500,2375,2250,2125,2000,2000,2000
GAS_CC_CCS,China,CAPEX,USD/kW,2200,2200,2100,2000,1900,1800,1700,1600,1600,1600
GAS_CC_CCS,India,CAPEX,USD/kW,2300,2300,2225,2150,2050,1950,1850,1750,1750,1750
GAS_CC_CCS,Middle East,CAPEX,USD/kW,2800,2800,2700,2600,2475,2350,2225,2100,2100,2100
GAS_CC_CCS,Africa,CAPEX,USD/kW,2450,2450,2375,2300,2175,2050,1925,1800,1800,1800
GAS_CC_CCS,Brazil,CAPEX,USD/kW,2650,2650,2575,2500,2375,2250,2125,2000,2000,2000
GAS_CC_CCS,Europe,OPEX,USD/kW,80,80,77.5,75,70,65,60,55,55,55
GAS_CC_CCS,United States,OPEX,USD/kW,80,80,77.5,75,70,65,60,55,55,55
GAS_CC_CCS,Japan,OPEX,USD/kW,80,80,77.5,75,72.5,70,67.5,65,65,65
GAS_CC_CCS,Russia,OPEX,USD/kW,95,95,90,85,82.5,80,77.5,75,75,75
GAS_CC_CCS,China,OPEX,USD/kW,70,70,67.5,65,62.5,60,57.5,55,55,55
GAS_CC_CCS,India,OPEX,USD/kW,80,80,77.5,75,72.5,70,67.5,65,65,65
GAS_CC_CCS,Middle East,OPEX,USD/kW,100,100,95,90,87.5,85,82.5,80,80,80
GAS_CC_CCS,Africa,OPEX,USD/kW,85,85,82.5,80,77.5,75,72.5,70,70,70
GAS_CC_CCS,Brazil,OPEX,USD/kW,95,95,90,85,82.5,80,77.5,75,75,75
GAS_CC_CCS,Europe,varOPEX,USD/kWh,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007
GAS_CC_CCS,United States,varOPEX,USD/kWh,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007
GAS_CC_CCS,Japan,varOPEX,USD/kWh,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007
GAS_CC_CCS,Russia,varOPEX,USD/kWh,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007
GAS_CC_CCS,China,varOPEX,USD/kWh,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007
GAS_CC_CCS,India,varOPEX,USD/kWh,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007
GAS_CC_CCS,Middle East,varOPEX,USD/kWh,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007
GAS_CC_CCS,Africa,varOPEX,USD/kWh,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007
GAS_CC_CCS,Brazil,varOPEX,USD/kWh,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.007
GAS_CC_CCS,Europe,Lifetime,year,35,35,35,35,35,35,35,35,35,35
GAS_CC_CCS,United States,Lifetime,year,35,35,35,35,35,35,35,35,35,35
GAS_CC_CCS,Japan,Lifetime,year,35,35,35,35,35,35,35,35,35,35
GAS_CC_CCS,Russia,Lifetime,year,35,35,35,35,35,35,35,35,35,35
GAS_CC_CCS,China,Lifetime,year,35,35,35,35,35,35,35,35,35,35
GAS_CC_CCS,India,Lifetime,year,35,35,35,35,35,35,35,35,35,35
GAS_CC_CCS,Middle East,Lifetime,year,35,35,35,35,35,35,35,35,35,35
GAS_CC_CCS,Africa,Lifetime,year,35,35,35,35,35,35,35,35,35,35
GAS_CC_CCS,Brazil,Lifetime,year,35,35,35,35,35,35,35,35,35,35
