2015,2020,2025,2030,2035,2040,2045,2050,2055,2060
7992.86,8245.12,9243.41,10304.28,11377.56,12488.32,13626.42,14780.32,15937.31,17083.42
7973.86,8225.46,9221.14,10279.32,11349.92,12457.91,13593.19,14744.25,15898.41,17041.71
7941.28,8191.78,9183.09,10236.72,11302.78,12406.09,13536.58,14682.81,15832.14,16970.67
8015.89,8268.66,9268.95,10332.24,11408.12,12521.63,13662.58,14819.44,15979.44,17128.56
7993.11,8245.09,9242.26,10302.32,11374.99,12485.18,13622.76,14776.21,15932.81,17078.56
7861.98,8110.18,9092.86,10137.56,11194.72,12289.27,13411.40,14549.60,15691.11,16822.06
7569.34,7808.30,8754.41,9760.25,10778.11,11831.97,12912.42,14008.37,15107.51,16196.49
7177.65,7404.27,8301.60,9255.54,10220.88,11220.38,12245.12,13284.57,14327.06,15359.92
6698.25,6909.75,7747.22,8637.55,9538.53,10471.42,11427.91,12398.16,13371.27,14335.39
6570.49,6777.96,7599.45,8472.71,9356.35,10271.19,11208.99,12160.10,13113.82,14058.57
6377.43,6578.82,7376.23,8223.90,9081.63,9969.66,10879.99,11803.24,12729.03,13646.11
6300.83,6499.81,7287.67,8125.17,8972.63,9850.02,10749.45,11661.65,12576.36,13482.46
6359.52,6560.35,7355.52,8200.81,9056.14,9941.68,10849.47,11770.13,12693.33,13607.84
6530.24,6736.45,7552.92,8420.85,9299.08,10208.33,11140.42,12085.71,13033.61,13972.60
6786.42,7000.70,7849.11,8751.01,9663.62,10608.45,11576.98,12559.24,13544.21,14519.91
7081.66,7305.25,8190.48,9131.53,10083.75,11069.58,12080.13,13104.99,14132.68,15150.69
7360.70,7592.72,8510.85,9486.95,10474.67,11496.96,12544.47,13606.60,14671.65,15726.70
7671.58,7913.47,8870.72,9888.28,10917.91,11983.54,13075.45,14182.58,15292.73,16392.46
7944.32,8194.93,9186.70,10240.79,11307.30,12411.08,13542.04,14688.75,15838.54,16977.53
8154.71,8412.10,9430.70,10513.12,11608.19,12741.49,13902.68,15079.98,16260.44,17429.79
8294.72,8556.66,9593.29,10694.68,11808.86,12961.89,14143.27,15341.02,16541.95,17731.55
8369.96,8634.39,9680.85,10792.54,11917.06,13080.78,14273.08,15481.87,16693.85,17894.39
8393.98,8659.22,9708.93,10823.99,11951.87,13119.06,14314.90,15527.26,16742.81,17946.88
8381.27,8646.12,9694.26,10807.64,11933.83,13099.25,14293.29,15503.83,16717.54,17919.79
8341.42,8604.96,9647.89,10755.82,11876.53,13036.30,14224.56,15429.25,16637.11,17833.57
8276.04,8537.41,9571.76,10670.70,11782.40,12932.87,14111.61,15306.68,16504.92,17691.87
8179.53,8437.72,9459.47,10545.21,11643.64,12780.42,13945.16,15126.07,16310.14,17483.06
8194.59,8453.10,9476.14,10563.46,11663.58,12802.14,13968.74,15151.58,16337.60,17512.48
8123.25,8379.38,9393.00,10470.48,11560.74,12689.12,13845.32,15017.65,16193.16,17357.64
7970.33,8221.96,9218.16,10277.13,11348.67,12457.97,13595.03,14748.15,15904.43,17049.84
7676.44,7918.78,8878.19,9898.10,10930.13,11998.54,13093.72,14204.38,15318.09,16421.33
7311.44,7542.30,8456.31,9427.89,10411.01,11428.80,12472.08,13530.12,14591.06,15642.02
6835.74,7051.58,7906.14,8814.57,9733.79,10685.45,11660.99,12650.34,13642.42,14625.16
6754.98,6968.25,7812.63,8710.20,9618.42,10558.64,11522.38,12499.70,13479.67,14450.37
6561.75,6768.93,7589.21,8461.16,9343.45,10256.84,11193.08,12142.52,13094.53,14037.54
6485.72,6690.50,7501.30,8363.17,9235.26,10138.09,11063.51,12001.98,12942.99,13875.10
6537.06,6743.47,7560.67,8429.35,9308.33,10218.29,11151.01,12096.89,13045.33,13984.80
6717.51,6929.61,7769.31,8661.92,9565.11,10500.13,11458.54,12430.45,13405.00,14370.34
6987.86,7208.47,8081.89,9010.34,9949.81,10922.37,11919.25,12930.17,13943.84,14947.92
7299.39,7529.82,8442.10,9411.86,10393.12,11408.95,12450.16,13506.04,14564.77,15613.51
7596.61,7836.06,8783.64,9791.03,10810.42,11865.48,12946.56,14042.75,15141.93,16230.80
7933.73,8183.91,9173.92,10226.30,11291.15,12393.23,13522.48,14667.47,15815.57,16952.90
8235.27,8495.10,9523.31,10616.10,11721.74,12866.00,14038.44,15227.20,16419.15,17599.90
8473.41,8740.91,9799.51,10924.37,12062.35,13240.04,14446.70,15670.10,16896.76,18111.87
8636.94,8909.75,9989.41,11136.43,12296.72,13497.46,14727.71,15974.98,17225.55,18464.32
8729.10,9004.95,10096.62,11256.24,12429.18,13643.00,14886.61,16147.40,17411.49,18663.65
8762.02,9038.98,10135.05,11299.24,12476.77,13695.31,14943.75,16209.41,17478.37,18735.35
8749.76,9026.34,10120.90,11283.48,12459.37,13676.21,14922.91,16186.81,17454.00,18709.23
8702.34,8977.35,10065.72,11221.82,12391.19,13601.31,14841.13,16098.08,17358.31,18606.65
8622.53,8894.91,9972.82,11117.97,12276.35,13475.12,14703.35,15948.56,17197.06,18433.79
8506.48,8775.03,9837.82,10967.11,12109.56,13291.87,14503.27,15731.47,16962.94,18182.81
8499.05,8767.21,9828.38,10956.19,12097.26,13278.18,14488.19,15715.03,16945.17,18163.75
8404.74,8669.77,9718.58,10833.44,11961.52,13129.03,14325.33,15538.31,16754.58,17959.43
8232.80,8492.69,9521.54,10615.18,11721.77,12867.31,14041.41,15232.02,16425.85,17608.42
7922.47,8172.54,9162.52,10214.90,11279.76,12382.12,13511.98,14657.75,15806.63,16944.66
7547.47,7785.75,8729.10,9731.84,10746.47,11796.81,12873.38,13965.09,15059.76,16144.08
7052.35,7275.00,8156.46,9093.46,10041.57,11023.09,12029.13,13049.35,14072.33,15085.65
6888.97,7106.48,7967.63,8883.06,9809.34,10768.30,11751.26,12748.12,13747.69,14737.83
6691.71,6903.00,7739.55,8628.82,9528.64,10460.20,11415.10,12383.49,13354.52,14316.39
6613.50,6822.32,7649.12,8528.01,9417.34,10338.03,11281.80,12238.91,13198.62,14149.28
6669.03,6879.61,7713.33,8599.59,9496.37,10424.78,11376.45,12341.57,13309.32,14267.94
6847.58,7063.78,7919.78,8829.71,9750.45,10703.65,11680.73,12671.61,13665.19,14649.41
7115.53,7340.18,8229.59,9175.06,10131.75,11122.16,12137.37,13166.92,14199.27,15221.89
7424.46,7658.84,8586.78,9573.21,10571.35,11604.67,12663.84,13737.96,14815.01,15881.90
7718.06,7961.34,8924.05,9947.54,10983.22,12055.14,13153.50,14267.21,15383.96,16490.24
8046.93,8300.66,9304.76,10372.12,11452.14,12569.92,13715.26,14876.57,16041.04,17194.58
8337.69,8600.72,9641.64,10747.95,11867.29,13025.74,14212.72,15416.22,16622.96,17818.37
8564.11,8834.44,9904.23,11041.03,12191.11,13381.34,14600.85,15837.29,17077.03,18305.10
8716.71,8992.00,10081.44,11238.92,12409.82,13621.56,14863.08,16121.79,17383.84,18633.99
8800.31,9078.36,10178.71,11347.63,12530.02,13753.63,15007.28,16278.26,17552.58,18814.88
8828.25,9107.25,10211.36,11384.18,12570.47,13798.10,15055.85,16330.98,17609.45,18875.85
8815.22,9093.81,10196.31,11367.41,12551.96,13777.78,15033.69,16306.94,17583.53,18848.06
8771.19,9048.33,10145.09,11310.17,12488.67,13708.25,14957.77,16224.57,17494.69,18752.83
8698.30,8973.02,10060.22,11215.29,12383.75,13592.96,14831.89,16087.97,17347.37,18594.90
8591.47,8862.67,9935.94,11076.41,12230.19,13424.25,14647.68,15888.09,17131.81,18363.82
8594.03,8865.16,9938.10,11078.44,12232.21,13426.29,14649.77,15890.28,17134.14,18366.30
8508.81,8777.11,9838.86,10967.49,12109.51,13291.46,14502.54,15730.52,16961.84,18181.59
8342.64,8606.00,9648.59,10756.87,11878.29,13039.20,14229.09,15435.75,16645.69,17844.23
8035.52,8289.16,9293.31,10360.76,11440.89,12559.07,13705.18,14867.47,16032.92,17187.39
7659.71,7901.54,8858.94,9876.64,10906.42,11972.46,13065.16,14173.27,15284.40,16385.04
7167.88,7394.18,8290.11,9242.51,10206.22,11203.91,12226.56,13263.65,14303.56,15333.67
6928.65,7147.40,8013.45,8934.06,9865.60,10829.95,11818.42,12820.82,13825.92,14821.53
6738.57,6951.33,7793.67,8689.08,9595.11,10533.07,11494.49,12469.46,13447.07,14415.43
6663.23,6873.61,7706.56,8591.98,9487.90,10415.39,11366.09,12330.19,13296.89,14254.46
6716.79,6928.86,7768.49,8661.01,9564.12,10499.05,11457.37,12429.20,13403.65,14368.89
6888.87,7106.37,7967.46,8882.80,9809.00,10767.83,11750.64,12747.30,13746.65,14736.56
7147.07,7372.70,8265.99,9215.57,10176.41,11171.10,12190.65,13224.56,14261.27,15288.18
7444.65,7679.66,8610.07,9599.11,10599.88,11635.90,12697.79,13774.64,14854.41,15923.98
7728.23,7971.83,8935.82,9960.66,10997.71,12071.05,13170.86,14286.04,15404.27,16512.00
8053.73,8307.68,9312.67,10380.95,11461.90,12580.65,13726.97,14889.28,16054.75,17209.27
8346.85,8610.19,9652.32,10759.90,11880.51,13040.27,14228.59,15433.44,16641.53,17838.27
8580.07,8850.93,9922.83,11061.82,12214.11,13406.61,14628.44,15867.23,17109.32,18339.72
8741.63,9017.75,10110.45,11271.35,12445.68,13660.96,14906.11,16168.48,17434.19,18687.97
8833.70,9112.85,10217.56,11391.04,12578.02,13806.36,15064.85,16340.73,17619.95,18887.11
8867.15,9147.42,10256.59,11434.72,12626.35,13859.49,15122.88,16403.71,17687.88,18959.92
8855.02,9134.92,10242.59,11419.12,12609.13,13840.59,15102.26,16381.34,17663.77,18934.08
8806.89,9085.20,10186.61,11356.56,12539.96,13764.59,15019.29,16291.32,17566.68,18830.00
8725.82,9001.45,10092.24,11251.08,12423.32,13636.44,14879.36,16139.47,17402.92,18654.45
8608.84,8880.62,9956.17,11099.03,12255.21,13451.74,14677.70,15920.67,17166.95,18401.49
8602.05,8873.44,9947.46,11088.92,12243.81,13439.04,14663.70,15905.40,17150.44,18383.78
8511.08,8779.46,9841.53,10970.49,12112.83,13295.11,14506.54,15734.86,16966.52,18186.61
8345.77,8609.22,9652.18,10760.81,11882.59,13043.84,14234.04,15440.99,16651.20,17849.99
8045.47,8299.41,9304.76,10373.46,11454.85,12574.32,13721.71,14885.27,16051.97,17207.66
7682.83,7925.38,8885.62,9906.34,10939.14,12008.31,13104.16,14215.44,15329.73,16433.48
7200.97,7428.30,8328.32,9285.04,10253.12,11255.30,12282.52,13324.22,14368.73,15403.38
6924.71,7143.35,8008.96,8929.12,9860.20,10824.12,11812.18,12814.19,13818.93,14814.20
6726.50,6938.89,7779.78,8673.66,9578.15,10514.54,11474.39,12447.80,13423.87,14390.73
6647.97,6857.88,7688.97,8572.44,9466.39,10391.87,11340.55,12302.63,13267.33,14222.93
6703.90,6915.57,7753.64,8644.52,9545.98,10479.23,11435.86,12406.01,13378.81,14342.42
6883.49,7100.83,7961.30,8875.99,9801.55,10759.74,11741.93,12737.99,13736.77,14726.13
7152.97,7378.80,8272.88,9223.31,10185.02,11180.63,12201.17,13236.12,14273.89,15301.87
7463.63,7699.25,8632.07,9623.69,10627.09,11665.85,12730.59,13810.37,14893.09,15965.60
7758.89,8003.45,8971.26,10000.16,11041.32,12118.91,13223.08,14342.68,15465.34,16577.47
8089.06,8344.12,9353.48,10426.43,11512.10,12635.73,13787.07,14954.46,16125.02,17284.60
8380.65,8645.03,9691.31,10803.32,11928.42,13092.83,14285.93,15495.63,16708.59,17910.14
8607.39,8879.08,9954.27,11096.81,12252.70,13448.93,14674.60,15917.28,17163.28,18397.56
8759.89,9036.54,10131.37,11294.58,12471.27,13689.01,14936.67,16201.62,17469.91,18726.26
8843.16,9122.56,10228.26,11402.85,12590.99,13820.55,15080.29,16357.46,17637.98,18906.42
8870.70,9151.04,10260.44,11438.89,12630.88,13864.40,15128.20,16409.45,17694.06,18966.54
8857.36,9137.27,10245.03,11421.72,12611.92,13843.59,15105.50,16384.83,17667.51,18938.09
8813.17,9091.63,10193.62,11364.27,12548.40,13773.81,15029.30,16302.15,17578.35,18842.51
8740.21,9016.26,10108.68,11269.31,12443.39,13658.42,14903.31,16165.44,17430.90,18684.44
8633.29,8905.81,9984.30,11130.31,12289.70,13489.57,14718.95,15965.39,17215.16,18453.17
8635.55,8907.99,9986.11,11131.96,12291.30,13491.14,14720.53,15967.04,17216.90,18455.01
8549.65,8819.24,9886.08,11020.13,12167.63,13355.25,14572.15,15806.02,17043.24,18268.85
8382.18,8646.79,9694.33,10807.86,11934.59,13101.01,14296.55,15508.94,16724.63,17928.87
8073.41,8328.25,9337.13,10409.61,11494.84,12618.29,13769.82,14937.60,16108.57,17268.50
7695.59,7938.55,8900.43,9922.90,10957.50,12028.55,13126.37,14239.68,15356.03,16461.85
7201.67,7429.04,8329.19,9286.09,10254.34,11256.73,12284.21,13326.20,14371.04,15406.02
6796.82,7011.42,7861.07,8764.25,9678.15,10624.27,11594.08,12577.59,13563.76,14540.63
6599.28,6807.65,7632.66,8509.65,9397.04,10315.73,11257.43,12212.43,13170.02,14118.58
6520.75,6726.65,7541.87,8408.45,9285.30,10193.09,11123.61,12067.28,13013.52,13950.81
6580.41,6788.18,7610.84,8485.33,9370.19,10286.26,11225.27,12177.55,13132.41,14078.26
6754.76,6968.03,7812.43,8710.04,9618.30,10558.58,11522.40,12499.84,13479.93,14450.77
7016.52,7238.05,8115.09,9047.41,9990.79,10967.42,11968.50,12983.70,14001.66,15010.02
7318.28,7549.32,8464.00,9436.33,10420.20,11438.74,12482.76,13541.50,14603.13,15654.74
7605.17,7844.89,8793.53,9802.05,10822.59,11878.83,12961.13,14058.55,15158.97,16249.06
7929.87,8179.92,9169.43,10221.28,11285.59,12387.12,13515.81,14660.24,15807.78,16944.54
8219.01,8478.31,9504.44,10595.04,11698.46,12840.44,14010.55,15196.93,16386.51,17564.91
8446.01,8712.63,9767.73,10888.90,12023.15,13196.99,14399.71,15619.13,16841.79,18052.95
8600.56,8872.21,9947.21,11089.33,12244.67,13440.30,14665.32,15907.29,17152.56,18386.08
8686.38,8960.86,10047.06,11200.91,12368.05,13575.86,14813.33,16067.90,17325.76,18571.75
8715.72,8991.19,10081.33,11239.28,12410.51,13622.54,14864.32,16123.23,17385.44,18635.74
8702.52,8977.57,10066.08,11222.28,12391.75,13601.95,14841.85,16098.87,17359.17,18607.58
8656.51,8930.05,10012.56,11162.48,12325.62,13529.30,14762.54,16012.81,17266.36,18508.08
8580.18,8851.19,9923.71,11063.16,12215.79,13408.62,14630.76,15869.82,17112.15,18342.77
8539.76,8809.34,9876.19,11009.83,12156.70,13343.59,14559.68,15792.64,17028.90,18253.51
8519.65,8788.44,9852.12,10982.62,12126.42,13310.18,14523.09,15752.88,16985.98,18207.49
8408.68,8673.83,9723.11,10838.47,11967.06,13135.11,14331.96,15545.49,16762.32,17967.73
8223.50,8483.10,9510.82,10603.29,11708.70,12853.03,14025.92,15215.33,16407.97,17589.37
7909.22,8158.88,9147.26,10197.94,11261.10,12361.71,13489.81,14633.81,15780.93,16917.22
7538.82,7776.83,8719.14,9720.80,10734.33,11783.55,12859.00,13949.61,15043.18,16126.43
7057.93,7280.76,8162.97,9100.77,10049.71,11032.09,12039.05,13060.21,14084.16,15098.44
6617.09,6826.04,7653.36,8532.83,9422.76,10344.12,11288.62,12246.53,13207.09,14158.62
6427.37,6630.34,7434.00,8288.32,9152.79,10047.80,10965.31,11895.84,12828.95,13753.29
6352.39,6553.00,7347.31,8191.68,9046.09,9930.69,10837.52,11757.24,12679.50,13593.09
6402.02,6604.19,7404.68,8255.64,9116.71,10008.20,10922.10,11848.97,12778.41,13699.12
6578.18,6785.91,7608.37,8482.69,9367.39,10283.35,11222.32,12174.61,13129.54,14075.50
6842.36,7058.41,7913.83,8823.17,9743.32,10695.97,11672.53,12662.95,13656.10,14639.92
7146.85,7372.49,8265.89,9215.60,10176.61,11171.54,12191.43,13225.78,14262.99,15290.46
7434.49,7668.82,8596.16,9582.03,10579.66,11612.19,12670.19,13742.97,14818.69,15884.32
7750.41,7994.78,8961.84,9989.85,11030.04,12106.62,13209.74,14328.24,15449.79,16560.81
8024.74,8277.88,9279.66,10344.39,11421.67,12536.60,13678.99,14837.29,15998.71,17149.22
8233.79,8493.67,9522.08,10614.94,11720.60,12864.85,14037.27,15225.96,16417.84,17598.51
8370.68,8635.00,9681.03,10792.44,11916.77,13080.32,14272.48,15481.16,16693.04,17893.51
8442.53,8709.22,9764.65,10885.90,12020.11,13193.87,14396.46,15615.68,16838.13,18049.04
8464.35,8731.79,9790.18,10914.50,12051.78,13228.69,14434.50,15656.98,16882.67,18096.79
8451.65,8718.70,9775.52,10898.16,12033.74,13208.90,14412.90,15633.56,16857.41,18069.72
8414.32,8680.13,9732.07,10849.61,11980.05,13149.90,14348.49,15563.67,16782.04,17988.92
8353.47,8617.26,9661.19,10770.36,11892.40,13053.59,14243.32,15449.53,16658.95,17856.97
8403.12,8668.35,9717.93,10833.28,11961.69,13129.49,14326.02,15539.17,16755.57,17960.52
8384.20,8648.69,9695.34,10807.77,11933.32,13098.19,14291.76,15501.94,16715.39,17917.44
8266.83,8527.49,9559.00,10655.51,11765.02,12913.34,14089.96,15283.00,16479.28,17664.34
8071.33,8326.15,9334.98,10407.38,11492.51,12615.91,13767.43,14935.24,16106.27,17266.30
7750.00,7994.66,8963.28,9992.98,11034.93,12113.63,13219.36,14340.75,15465.24,16579.17
7374.06,7606.90,8528.74,9508.67,10500.23,11526.78,12579.06,13646.26,14716.40,15776.48
6901.30,7119.21,7981.98,8899.14,9827.21,10788.05,11773.01,12771.94,13773.63,14765.92
6465.82,6670.01,7478.53,8338.07,9207.88,10108.50,11031.90,11968.57,12907.95,13838.63
6268.15,6466.11,7249.98,8083.32,8926.60,9799.77,10695.04,11603.18,12513.97,13416.32
6189.51,6384.99,7159.05,7981.95,8814.68,9676.93,10561.01,11457.81,12357.21,13248.29
6244.59,6441.81,7222.74,8052.95,8893.07,9762.97,10654.89,11559.63,12467.01,13365.98
6422.67,6625.50,7428.64,8282.46,9146.48,10041.10,10958.37,11888.80,12821.94,13746.44
6690.13,6901.39,7737.89,8627.17,9527.08,10458.85,11414.17,12383.20,13355.04,14317.87
6998.55,7219.53,8094.49,9024.67,9965.96,10940.57,11939.78,12953.31,13969.77,14976.81
7285.68,7515.32,8424.06,9390.17,10367.81,11379.66,12416.47,13467.76,14521.93,15566.22
7578.82,7817.75,8763.27,9768.41,10785.51,11838.17,12916.80,14010.49,15107.16,16193.53
7816.39,8062.89,9038.36,10075.24,11124.39,12210.22,13322.81,14450.91,15582.07,16702.60
7981.25,8233.04,9229.45,10288.46,11359.94,12468.86,13605.09,14757.14,15912.29,17056.59
8074.48,8329.29,9337.69,10409.32,11493.52,12615.57,13765.24,14930.89,16099.67,17257.45
8111.07,8367.11,9380.35,10457.05,11546.31,12673.60,13828.62,14999.66,16173.84,17336.96
8112.39,8368.51,9382.09,10459.07,11548.60,12676.16,13831.44,15002.75,16177.17,17340.54
8097.65,8353.31,9365.05,10440.08,11527.64,12653.15,13806.34,14975.52,16147.81,17309.07
8077.02,8331.99,9341.01,10413.20,11497.91,12620.48,13770.66,14936.80,16106.06,17264.31
8048.49,8302.50,9307.68,10375.89,11456.61,12575.08,13721.07,14882.98,16048.00,17202.07
8140.06,8396.86,9413.11,10493.20,11586.01,12717.00,13875.85,15050.82,16228.96,17396.03
8164.82,8422.31,9441.27,10524.37,11620.29,12754.53,13916.72,15095.11,16276.69,17447.18
8084.70,8339.58,9348.21,10420.45,11505.44,12628.38,13779.01,14945.69,16115.56,17274.46
7908.47,8158.14,9146.68,10197.58,11261.02,12362.04,13490.80,14635.69,15783.88,16921.42
7592.70,7832.40,8781.47,9790.44,10811.46,11868.59,12952.37,14051.66,15154.13,16246.38
7202.73,7430.16,8330.67,9287.98,10256.71,11259.72,12288.04,13331.09,14377.17,15413.55
6732.77,6945.37,7787.19,8682.13,9587.76,10525.47,11486.88,12462.09,13440.14,14409.14
6301.96,6500.84,7288.23,8125.40,8972.64,9849.90,10749.39,11661.94,12577.38,13484.61
6107.29,6300.04,7063.15,7874.51,8695.62,9545.85,10417.63,11302.10,12189.37,13068.70
6029.83,6220.13,6973.58,7774.67,8585.39,9424.86,10285.62,11158.91,12034.98,12903.20
6088.35,6280.50,7041.25,7850.10,8668.67,9516.26,10385.35,11267.09,12151.62,13028.24
6259.96,6457.52,7239.67,8071.27,8912.87,9784.29,10677.80,11584.30,12493.67,13394.88
6517.65,6723.33,7537.62,8403.39,9279.57,10186.78,11116.96,12060.64,13007.29,13945.43
6814.72,7029.76,7881.10,8786.26,9702.30,10650.77,11623.22,12609.76,13599.39,14580.12
7089.02,7312.44,8196.59,9136.58,10087.79,11072.28,12081.08,13103.97,14129.66,15145.74
7325.26,7556.13,8469.75,9441.07,10423.98,11441.29,12483.71,13540.69,14600.57,15650.51
7485.08,7720.99,8654.56,9647.09,10651.46,11690.97,12756.14,13836.19,14919.19,15992.05
7563.92,7802.32,8745.73,9748.73,10763.68,11814.16,12890.55,13981.98,15076.40,16160.56
7576.61,7815.41,8760.43,9765.12,10781.78,11834.03,12912.24,14005.51,15101.77,16187.75
7550.95,7788.94,8730.77,9732.07,10745.30,11793.99,12868.55,13958.13,15050.68,16132.99
7518.05,7755.01,8692.75,9689.69,10698.51,11742.64,12812.52,13897.35,14985.15,16062.75
