2015,2020,2025,2030,2035,2040,2045,2050,2055,2060
5021.30,5210.74,5269.09,5350.43,5474.20,5619.18,5786.92,5979.18,6198.09,6446.06
5044.54,5234.86,5293.48,5375.20,5499.54,5645.19,5813.71,6006.86,6226.78,6475.90
5105.84,5298.48,5357.80,5440.52,5566.37,5713.79,5884.35,6079.86,6302.45,6554.60
5187.67,5383.39,5443.66,5527.70,5655.57,5805.35,5978.65,6177.29,6403.45,6659.64
5197.60,5393.70,5454.09,5538.29,5666.41,5816.48,5990.11,6189.12,6415.71,6672.39
5109.48,5302.25,5361.62,5444.39,5570.34,5717.86,5888.55,6084.18,6306.94,6559.26
4920.16,5105.79,5162.96,5242.67,5363.94,5506.00,5670.36,5858.75,6073.25,6316.23
4652.23,4827.75,4881.80,4957.17,5071.84,5206.16,5361.58,5539.71,5742.52,5972.27
4349.96,4514.08,4564.62,4635.09,4742.31,4867.91,5013.22,5179.78,5369.42,5584.24
4018.83,4170.46,4217.15,4282.26,4381.32,4497.35,4631.60,4785.48,4960.69,5159.16
3886.95,4033.60,4078.76,4141.73,4237.54,4349.76,4479.61,4628.44,4797.89,4989.85
3834.25,3978.91,4023.46,4085.57,4180.08,4290.79,4418.88,4565.69,4732.84,4922.20
3862.80,4008.54,4053.42,4116.00,4211.21,4322.74,4451.78,4599.68,4768.09,4958.85
3979.69,4129.84,4176.08,4240.55,4338.65,4453.55,4586.50,4738.88,4912.37,5108.91
4155.50,4312.28,4360.56,4427.88,4530.31,4650.29,4789.10,4948.22,5129.38,5334.59
4358.37,4522.80,4573.45,4644.05,4751.48,4877.32,5022.91,5189.79,5379.80,5595.03
4554.19,4726.02,4778.93,4852.71,4964.97,5096.46,5248.59,5422.97,5621.52,5846.42
4714.32,4892.19,4946.96,5023.33,5139.54,5275.65,5433.14,5613.65,5819.17,6051.98
4821.62,5003.53,5059.56,5137.66,5256.51,5395.73,5556.80,5741.41,5951.62,6189.73
4873.29,5057.15,5113.78,5192.72,5312.85,5453.55,5616.35,5802.94,6015.40,6256.06
4879.85,5063.96,5120.66,5199.72,5320.00,5460.89,5623.91,5810.76,6023.50,6264.49
4860.64,5044.02,5100.50,5179.24,5299.05,5439.39,5601.76,5787.87,5999.78,6239.82
4837.17,5019.67,5075.88,5154.24,5273.47,5413.13,5574.72,5759.93,5970.81,6209.69
4826.29,5008.37,5064.45,5142.63,5261.60,5400.95,5562.17,5746.97,5957.37,6195.72
4834.87,5017.28,5073.46,5151.78,5270.95,5410.55,5572.06,5757.19,5967.97,6206.73
