2015,2020,2025,2030,2035,2040,2045,2050,2055,2060
1151.29,1187.63,1331.43,1484.26,1638.88,1798.91,1962.90,2129.17,2295.90,2461.06
1190.10,1227.69,1376.46,1534.52,1694.42,1859.90,2029.47,2201.40,2373.79,2544.56
1218.80,1257.32,1409.78,1571.74,1735.55,1905.09,2078.80,2254.91,2431.50,2606.42
1236.55,1275.66,1430.43,1594.81,1761.06,1933.11,2109.39,2288.11,2467.30,2644.81
1243.98,1283.34,1439.09,1604.49,1771.76,1944.87,2122.24,2302.05,2482.34,2660.92
1242.38,1281.68,1437.24,1602.43,1769.49,1942.38,2119.52,2299.10,2479.16,2657.51
1233.04,1272.04,1426.38,1590.30,1756.08,1927.65,2103.43,2281.65,2460.34,2637.34
1216.85,1255.31,1407.54,1569.25,1732.81,1902.08,2075.51,2251.36,2427.67,2602.31
1194.25,1231.97,1381.27,1539.89,1700.35,1866.42,2036.58,2209.11,2382.11,2553.47
1185.59,1223.01,1371.10,1528.48,1687.71,1852.51,2021.38,2192.61,2364.31,2534.39
1166.39,1203.17,1348.76,1503.52,1660.11,1822.19,1988.27,2156.68,2325.56,2492.85
1139.63,1175.59,1317.95,1469.28,1622.41,1780.91,1943.35,2108.06,2273.22,2436.82
1096.86,1131.47,1268.47,1414.11,1561.47,1714.02,1870.36,2028.89,2187.85,2345.30
1048.72,1081.81,1212.83,1352.10,1493.02,1638.89,1788.39,1939.98,2091.98,2242.54
981.86,1012.84,1135.50,1265.88,1397.82,1534.39,1674.35,1816.28,1958.60,2099.56
916.59,945.52,1060.06,1181.81,1305.01,1432.55,1563.26,1695.82,1828.72,1960.38
890.51,918.62,1029.91,1148.21,1267.91,1391.82,1518.82,1647.61,1776.75,1904.66
880.14,907.92,1017.91,1134.83,1253.14,1375.61,1501.14,1628.43,1756.06,1882.48
887.98,916.01,1026.98,1144.95,1264.31,1387.87,1514.51,1642.93,1771.70,1899.25
910.96,939.71,1053.55,1174.56,1297.00,1423.75,1553.67,1685.41,1817.50,1948.34
945.46,975.30,1093.44,1219.03,1346.10,1477.65,1612.47,1749.19,1886.28,2022.07
985.24,1016.34,1139.44,1270.30,1402.71,1539.78,1680.27,1822.73,1965.58,2107.07
1023.73,1056.00,1183.71,1319.49,1456.89,1599.11,1744.85,1892.63,2040.83,2187.64
1070.17,1103.92,1237.49,1379.48,1523.15,1671.86,1824.24,1978.76,2133.70,2287.19
1113.73,1148.88,1287.98,1435.82,1585.39,1740.20,1898.83,2059.68,2220.96,2380.73
1149.97,1186.28,1330.02,1482.74,1637.24,1797.14,1960.98,2127.11,2293.68,2458.68
1176.42,1213.59,1360.74,1517.05,1675.16,1838.79,2006.45,2176.43,2346.87,2515.71
1192.52,1230.23,1379.47,1537.97,1698.29,1864.21,2034.20,2206.55,2379.35,2550.52
1199.07,1236.99,1387.10,1546.51,1707.73,1874.58,2045.53,2218.84,2392.61,2564.74
1197.42,1235.30,1385.20,1544.39,1705.40,1872.02,2042.73,2215.81,2389.34,2561.24
1188.86,1226.45,1375.24,1533.26,1693.09,1858.50,2027.98,2199.80,2372.07,2542.72
1174.12,1211.23,1358.10,1514.11,1671.92,1835.23,2002.57,2172.23,2342.34,2510.85
1165.85,1202.68,1348.40,1503.24,1659.87,1821.99,1988.10,2156.52,2325.39,2492.68
1156.00,1192.48,1336.86,1490.31,1645.56,1806.24,1970.89,2137.84,2305.25,2471.08
1134.71,1170.50,1312.13,1462.68,1615.02,1772.69,1934.26,2098.10,2262.39,2425.13
1106.07,1140.98,1279.18,1426.08,1574.72,1728.59,1886.29,2046.21,2206.55,2365.38
1062.67,1096.21,1228.97,1370.09,1512.90,1660.73,1812.24,1965.88,2119.93,2272.53
1014.96,1046.99,1173.82,1308.64,1445.05,1586.26,1730.99,1877.75,2024.91,2170.67
950.54,980.54,1099.31,1225.57,1353.32,1485.58,1621.12,1758.58,1896.40,2032.92
