2015,2020,2025,2030,2035,2040,2045,2050,2055,2060
1760.88,1827.32,1847.78,1876.30,1919.71,1970.55,2029.37,2096.80,2173.56,2260.52
1769.04,1835.79,1856.34,1885.00,1928.61,1979.68,2038.78,2106.52,2183.64,2271.00
1782.64,1849.89,1870.61,1899.49,1943.43,1994.89,2054.45,2122.70,2200.42,2288.45
1813.54,1881.96,1903.03,1932.41,1977.11,2029.47,2090.05,2159.49,2238.56,2328.12
1819.74,1888.40,1909.54,1939.02,1983.87,2036.41,2097.20,2166.88,2246.22,2336.08
1791.09,1858.67,1879.48,1908.49,1952.64,2004.35,2064.19,2132.77,2210.85,2299.30
1725.87,1790.99,1811.04,1839.00,1881.54,1931.37,1989.03,2055.11,2130.35,2215.58
1631.93,1693.50,1712.46,1738.90,1779.12,1826.24,1880.76,1943.24,2014.39,2094.98
1525.22,1582.76,1600.48,1625.19,1662.78,1706.82,1757.77,1816.17,1882.67,1957.99
1410.59,1463.81,1480.20,1503.05,1537.82,1578.55,1625.67,1679.68,1741.17,1810.83
1364.29,1415.76,1431.62,1453.72,1487.34,1526.73,1572.31,1624.55,1684.03,1751.40
1345.79,1396.57,1412.20,1434.01,1467.18,1506.03,1550.99,1602.52,1661.19,1727.65
1355.82,1406.97,1422.72,1444.69,1478.11,1517.25,1562.55,1614.46,1673.57,1740.52
1396.86,1449.56,1465.79,1488.42,1522.85,1563.18,1609.84,1663.33,1724.23,1793.21
1458.58,1513.61,1530.56,1554.18,1590.14,1632.25,1680.97,1736.82,1800.41,1872.44
1529.80,1587.52,1605.30,1630.08,1667.79,1711.95,1763.06,1821.64,1888.33,1963.88
1598.55,1658.86,1677.44,1703.33,1742.74,1788.89,1842.29,1903.50,1973.19,2052.13
1654.77,1717.20,1736.43,1763.24,1804.03,1851.80,1907.08,1970.44,2042.58,2124.30
1692.44,1756.30,1775.96,1803.38,1845.09,1893.96,1950.50,2015.30,2089.08,2172.66
1710.59,1775.12,1795.00,1822.71,1864.87,1914.26,1971.41,2036.90,2111.48,2195.95
1712.89,1777.52,1797.42,1825.17,1867.39,1916.84,1974.06,2039.65,2114.33,2198.91
1706.15,1770.52,1790.34,1817.98,1860.04,1909.30,1966.29,2031.62,2106.00,2190.26
1697.91,1761.97,1781.70,1809.21,1851.06,1900.08,1956.80,2021.81,2095.84,2179.68
1694.09,1758.01,1777.69,1805.14,1846.89,1895.81,1952.40,2017.27,2091.12,2174.78
1697.11,1761.14,1780.86,1808.35,1850.18,1899.18,1955.87,2020.86,2094.84,2178.65
1705.14,1769.47,1789.29,1816.91,1858.94,1908.17,1965.13,2030.42,2104.76,2188.97
1712.70,1777.32,1797.22,1824.96,1867.18,1916.63,1973.84,2039.42,2114.09,2198.67
1725.51,1790.61,1810.66,1838.62,1881.15,1930.97,1988.61,2054.68,2129.91,2215.12
1741.38,1807.08,1827.31,1855.52,1898.45,1948.72,2006.90,2073.57,2149.49,2235.49
1723.48,1788.50,1808.53,1836.45,1878.93,1928.69,1986.26,2052.26,2127.39,2212.50
1665.94,1728.80,1748.15,1775.14,1816.20,1864.30,1919.96,1983.75,2056.37,2138.64
1575.00,1634.42,1652.72,1678.23,1717.05,1762.53,1815.14,1875.45,1944.11,2021.89
1467.90,1523.28,1540.34,1564.12,1600.30,1642.68,1691.72,1747.93,1811.92,1884.41
1372.08,1423.84,1439.79,1462.01,1495.83,1535.45,1581.28,1633.82,1693.64,1761.39
1326.04,1376.06,1391.47,1412.95,1445.64,1483.92,1528.22,1579.00,1636.81,1702.29
1307.88,1357.22,1372.42,1393.61,1425.84,1463.60,1507.29,1557.37,1614.39,1678.98
1323.68,1373.62,1389.00,1410.44,1443.07,1481.29,1525.51,1576.19,1633.90,1699.26
1366.11,1417.65,1433.52,1455.65,1489.32,1528.77,1574.40,1626.71,1686.27,1753.73
1429.72,1483.66,1500.28,1523.44,1558.68,1599.96,1647.72,1702.46,1764.79,1835.40
1503.08,1559.79,1577.26,1601.61,1638.66,1682.05,1732.27,1789.82,1855.35,1929.57
1573.92,1633.30,1651.59,1677.08,1715.88,1761.32,1813.90,1874.17,1942.78,2020.51
1631.92,1693.49,1712.46,1738.89,1779.12,1826.24,1880.75,1943.24,2014.38,2094.97
1670.94,1733.98,1753.39,1780.46,1821.65,1869.89,1925.71,1989.69,2062.54,2145.05
1689.94,1753.70,1773.33,1800.71,1842.36,1891.16,1947.61,2012.32,2085.99,2169.45
1692.70,1756.56,1776.23,1803.65,1845.37,1894.25,1950.79,2015.61,2089.40,2172.99
1686.16,1749.78,1769.37,1796.69,1838.25,1886.93,1943.26,2007.82,2081.33,2164.60
1678.06,1741.37,1760.87,1788.05,1829.41,1877.86,1933.92,1998.17,2071.33,2154.20
1674.44,1737.61,1757.07,1784.19,1825.46,1873.81,1929.75,1993.86,2066.86,2149.55
1677.77,1741.07,1760.56,1787.74,1829.10,1877.54,1933.59,1997.83,2070.97,2153.83
1686.21,1749.82,1769.42,1796.73,1838.29,1886.98,1943.31,2007.87,2081.39,2164.66
1694.12,1758.03,1777.72,1805.16,1846.92,1895.83,1952.43,2017.29,2091.15,2174.81
1693.85,1757.76,1777.44,1804.88,1846.63,1895.53,1952.12,2016.98,2090.82,2174.47
1702.59,1766.82,1786.60,1814.19,1856.15,1905.31,1962.19,2027.38,2101.60,2185.68
1695.06,1759.01,1778.71,1806.17,1847.95,1896.89,1953.52,2018.42,2092.32,2176.03
1645.22,1707.29,1726.41,1753.06,1793.61,1841.11,1896.08,1959.07,2030.80,2112.04
1555.32,1614.00,1632.08,1657.27,1695.61,1740.51,1792.47,1852.02,1919.83,1996.64
1444.07,1498.55,1515.33,1538.72,1574.32,1616.01,1664.25,1719.54,1782.50,1853.81
1341.22,1391.82,1407.41,1429.13,1462.19,1500.92,1545.72,1597.08,1655.55,1721.78
1294.53,1343.37,1358.41,1379.38,1411.29,1448.66,1491.91,1541.48,1597.91,1661.84
1275.93,1324.07,1338.90,1359.57,1391.02,1427.86,1470.48,1519.34,1574.96,1637.97
1288.92,1337.54,1352.52,1373.40,1405.17,1442.39,1485.44,1534.80,1590.99,1654.64
1330.95,1381.17,1396.63,1418.19,1451.00,1489.43,1533.89,1584.85,1642.88,1708.60
1394.13,1446.73,1462.93,1485.51,1519.87,1560.12,1606.70,1660.08,1720.86,1789.70
1467.03,1522.37,1539.42,1563.19,1599.35,1641.70,1690.71,1746.88,1810.84,1883.29
1537.41,1595.42,1613.28,1638.19,1676.08,1720.47,1771.83,1830.70,1897.72,1973.64
1595.01,1655.19,1673.72,1699.56,1738.88,1784.93,1838.21,1899.29,1968.82,2047.59
1633.68,1695.31,1714.30,1740.76,1781.03,1828.20,1882.77,1945.33,2016.55,2097.22
1652.40,1714.74,1733.94,1760.71,1801.44,1849.14,1904.34,1967.61,2039.65,2121.25
1654.93,1717.37,1736.59,1763.40,1804.20,1851.98,1907.26,1970.63,2042.78,2124.50
1648.20,1710.38,1729.53,1756.23,1796.86,1844.44,1899.50,1962.61,2034.47,2115.86
1639.92,1701.79,1720.84,1747.41,1787.83,1835.18,1889.96,1952.75,2024.25,2105.23
1636.11,1697.84,1716.85,1743.36,1783.69,1830.92,1885.58,1948.23,2019.56,2100.35
1639.26,1701.11,1720.16,1746.71,1787.12,1834.45,1889.21,1951.98,2023.44,2104.39
1647.51,1709.67,1728.81,1755.50,1796.11,1843.68,1898.71,1961.80,2033.62,2114.98
1655.25,1717.70,1736.93,1763.74,1804.54,1852.33,1907.63,1971.01,2043.17,2124.91
1654.83,1717.27,1736.49,1763.30,1804.09,1851.87,1907.15,1970.52,2042.66,2124.38
1639.03,1700.87,1719.92,1746.47,1786.87,1834.19,1888.94,1951.70,2023.16,2104.10
1643.51,1705.52,1724.61,1751.24,1791.75,1839.20,1894.10,1957.03,2028.68,2109.85
1604.93,1665.48,1684.13,1710.13,1749.69,1796.03,1849.64,1911.10,1981.07,2060.32
