2015,2020,2025,2030,2035,2040,2045,2050,2055,2060
3071.55,3187.43,3223.12,3272.88,3348.59,3437.28,3539.88,3657.49,3791.40,3943.09
3085.77,3202.19,3238.05,3288.04,3364.10,3453.19,3556.28,3674.43,3808.96,3961.35
3112.92,3230.36,3266.54,3316.96,3393.69,3483.57,3587.56,3706.75,3842.46,3996.19
3165.82,3285.26,3322.05,3373.33,3451.37,3542.77,3648.53,3769.75,3907.77,4064.11
3175.45,3295.26,3332.16,3383.60,3461.87,3553.55,3659.63,3781.22,3919.65,4076.47
3124.52,3242.40,3278.71,3329.32,3406.34,3496.55,3600.93,3720.57,3856.78,4011.08
3010.31,3123.88,3158.86,3207.62,3281.83,3368.74,3469.30,3584.57,3715.80,3864.46
2846.51,2953.91,2986.98,3033.09,3103.26,3185.44,3280.53,3389.53,3513.62,3654.19
2660.78,2761.16,2792.08,2835.19,2900.77,2977.59,3066.48,3168.36,3284.36,3415.76
2458.93,2551.71,2580.28,2620.11,2680.72,2751.72,2833.86,2928.01,3035.21,3156.64
2378.24,2467.96,2495.60,2534.12,2592.75,2661.41,2740.86,2831.92,2935.60,3053.05
2345.99,2434.50,2461.76,2499.77,2557.59,2625.33,2703.70,2793.52,2895.80,3011.65
2363.46,2452.63,2480.09,2518.38,2576.64,2644.88,2723.83,2814.33,2917.36,3034.08
2434.99,2526.86,2555.15,2594.60,2654.62,2724.92,2806.26,2899.50,3005.65,3125.90
2542.56,2638.49,2668.03,2709.22,2771.89,2845.30,2930.24,3027.59,3138.44,3264.00
2666.70,2767.31,2798.29,2841.49,2907.23,2984.22,3073.30,3175.41,3291.67,3423.36
2786.52,2891.65,2924.03,2969.17,3037.86,3118.31,3211.40,3318.09,3439.57,3577.18
2884.50,2993.33,3026.85,3073.58,3144.68,3227.96,3324.32,3434.76,3560.52,3702.97
2950.16,3061.46,3095.74,3143.53,3216.25,3301.43,3399.98,3512.95,3641.56,3787.25
2981.78,3094.28,3128.92,3177.23,3250.72,3336.82,3436.42,3550.60,3680.59,3827.84
2985.79,3098.44,3133.14,3181.51,3255.10,3341.31,3441.05,3555.38,3685.55,3833.00
2974.04,3086.24,3120.80,3168.98,3242.29,3328.15,3427.50,3541.38,3671.03,3817.90
2959.68,3071.34,3105.73,3153.68,3226.63,3312.09,3410.96,3524.28,3653.31,3799.47
2953.02,3064.43,3098.74,3146.58,3219.37,3304.63,3403.28,3516.35,3645.09,3790.92
2958.27,3069.88,3104.26,3152.18,3225.10,3310.51,3409.33,3522.60,3651.57,3797.67
2972.27,3084.41,3118.95,3167.10,3240.36,3326.18,3425.47,3539.28,3668.86,3815.64
2985.44,3098.07,3132.76,3181.13,3254.72,3340.91,3440.64,3554.95,3685.11,3832.54
3009.69,3123.24,3158.21,3206.97,3281.16,3368.05,3468.59,3583.83,3715.04,3863.68
3036.65,3151.22,3186.51,3235.70,3310.55,3398.22,3499.67,3615.94,3748.32,3898.29
3004.67,3118.03,3152.94,3201.61,3275.68,3362.43,3462.80,3577.85,3708.84,3857.22
2903.87,3013.43,3047.17,3094.21,3165.79,3249.63,3346.64,3457.82,3584.42,3727.83
2745.24,2848.81,2880.71,2925.19,2992.85,3072.11,3163.82,3268.94,3388.62,3524.19
2558.76,2655.29,2685.02,2726.48,2789.55,2863.42,2948.90,3046.88,3158.43,3284.79
2389.60,2479.75,2507.52,2546.23,2605.13,2674.12,2753.95,2845.44,2949.62,3067.63
