2015,2020,2025,2030,2035,2040,2045,2050,2055,2060
4880.41,5034.55,5644.90,6293.72,6950.25,7630.01,8326.89,9033.70,9742.50,10444.66
4740.62,4890.36,5483.27,6113.54,6751.31,7411.65,8088.64,8775.27,9463.84,10145.95
4685.33,4833.32,5419.33,6042.27,6672.62,7325.27,7994.38,8673.04,9353.60,10027.78
4721.78,4870.93,5461.48,6089.26,6724.50,7382.22,8056.53,8740.44,9426.28,10105.69
4851.43,5004.65,5611.38,6256.36,6909.00,7584.73,8277.49,8980.12,9684.72,10382.72
5045.88,5205.24,5836.22,6506.99,7185.73,7888.47,8608.91,9339.61,10072.36,10798.24
5270.01,5436.43,6095.38,6795.87,7504.69,8238.57,8990.92,9753.97,10519.17,11277.19
5481.48,5654.29,6338.20,7065.27,7801.01,8562.52,9342.87,10134.16,10927.63,11713.67
5712.45,5892.60,6605.55,7363.43,8130.30,8924.02,9737.36,10562.08,11389.07,12208.32
5912.01,6098.54,6836.74,7621.34,8415.19,9236.82,10078.74,10932.41,11788.42,12636.40
6063.12,6254.52,7011.98,7816.91,8631.27,9474.10,10337.72,11213.39,12091.41,12961.20
6161.19,6355.77,7125.86,7944.08,8771.82,9628.48,10506.25,11396.24,12288.61,13172.59
6211.92,6408.18,7184.91,8010.09,8844.81,9708.68,10593.82,11491.26,12391.08,13282.44
6226.73,6423.50,7202.25,8029.52,8866.33,9732.34,10619.68,11519.32,12421.36,13314.90
6217.25,6413.72,7191.29,8017.31,8852.85,9717.55,10603.54,11501.82,12402.49,13294.67
6190.75,6386.35,7160.46,7982.84,8814.74,9675.67,10557.82,11452.20,12348.98,13237.31
6147.88,6342.05,7110.51,7926.99,8752.97,9607.79,10483.69,11371.76,12262.22,13144.30
6186.97,6382.28,7155.23,7976.62,8807.62,9667.68,10548.95,11442.50,12338.47,13226.03
6175.72,6370.57,7141.70,7961.30,8790.56,9648.84,10528.32,11420.07,12314.26,13200.07
6091.62,6283.73,7044.02,7852.20,8669.98,9516.39,10383.72,11263.19,12145.07,13018.70
5948.85,6136.70,6880.43,7671.04,8471.03,9299.28,10148.33,11009.45,11872.97,12728.41
5712.77,5893.15,6607.35,7366.57,8134.83,8930.23,9745.63,10572.63,11401.95,12223.51
5435.33,5606.98,6286.64,7009.12,7740.19,8497.09,9273.03,10060.02,10849.20,11631.00
5087.64,5248.31,5884.52,6560.83,7245.19,7953.75,8680.16,9416.92,10155.75,10887.67
4704.52,4853.08,5441.36,6066.79,6699.73,7355.15,8027.25,8709.13,9393.12,10070.92
4558.89,4702.86,5272.97,5879.09,6492.48,7127.67,7779.04,8439.89,9102.80,9759.72
4500.90,4643.04,5205.92,5804.34,6409.95,7037.09,7680.20,8332.68,8987.20,9635.80
4541.39,4684.81,5252.73,5856.53,6467.57,7100.33,7749.21,8407.54,9067.92,9722.32
4672.44,4819.99,5404.27,6025.45,6654.08,7305.05,7972.58,8649.82,9329.17,10002.37
4869.32,5023.08,5631.91,6279.21,6934.26,7612.58,8308.13,9013.80,9721.65,10423.08
5096.36,5257.27,5894.43,6571.83,7257.36,7967.22,8695.09,9433.53,10174.24,10908.23
5305.65,5472.91,6134.83,6838.54,7550.65,8287.71,9043.00,9808.88,10576.88,11337.69
5500.36,5673.77,6360.05,7089.64,7827.92,8592.06,9375.10,10169.12,10965.33,11754.08
5643.69,5821.64,6525.90,7274.57,8032.14,8816.25,9619.74,10434.49,11251.48,12060.83
5728.47,5909.12,6624.08,7384.08,8153.09,8949.04,9764.66,10591.70,11421.01,12242.55
5761.81,5943.54,6662.77,7427.28,8200.83,9001.47,9821.89,10653.79,11487.96,12314.32
5760.85,5942.58,6661.78,7426.22,8199.70,9000.25,9820.58,10652.38,11486.45,12312.70
5746.14,5927.42,6644.83,7407.36,8178.89,8977.42,9795.68,10625.38,11457.34,12281.50
5734.51,5915.42,6631.39,7392.38,8162.35,8959.27,9775.87,10603.89,11434.17,12256.66
5733.59,5914.46,6630.26,7391.09,8160.91,8957.68,9774.13,10602.00,11432.12,12254.47
