2015,2020,2025,2030,2035,2040,2045,2050,2055,2060
3484.06,3615.50,3655.99,3712.43,3798.30,3898.90,4015.29,4148.69,4300.58,4472.64
3500.17,3632.22,3672.89,3729.59,3815.87,3916.93,4033.85,4167.87,4320.47,4493.32
3548.53,3682.41,3723.64,3781.13,3868.60,3971.05,4089.59,4225.46,4380.17,4555.41
3603.64,3739.60,3781.47,3839.85,3928.68,4032.72,4153.11,4291.09,4448.19,4626.15
3608.52,3744.66,3786.59,3845.05,3933.99,4038.18,4158.73,4296.90,4454.21,4632.41
3545.73,3679.51,3720.71,3778.15,3865.54,3967.92,4086.37,4222.13,4376.71,4551.81
3413.57,3542.36,3582.02,3637.32,3721.46,3820.02,3934.05,4064.76,4213.57,4382.15
3227.74,3349.52,3387.02,3439.31,3518.87,3612.06,3719.89,3843.48,3984.20,4143.59
3018.64,3132.53,3167.61,3216.51,3290.91,3378.07,3478.91,3594.49,3726.09,3875.17
2786.44,2891.57,2923.95,2969.08,3037.77,3118.22,3211.30,3317.99,3439.47,3577.08
2695.01,2796.69,2828.00,2871.66,2938.09,3015.90,3105.93,3209.12,3326.61,3459.70
2658.47,2758.77,2789.66,2832.73,2898.26,2975.01,3063.82,3165.62,3281.51,3412.80
2678.26,2779.31,2810.43,2853.81,2919.83,2997.16,3086.63,3189.18,3305.94,3438.20
2759.29,2863.39,2895.46,2940.15,3008.17,3087.84,3180.01,3285.66,3405.96,3542.22
2881.16,2989.86,3023.34,3070.01,3141.03,3224.21,3320.46,3430.78,3556.39,3698.67
3021.79,3135.80,3170.91,3219.86,3294.35,3381.59,3482.54,3598.24,3729.98,3879.21
3157.54,3276.67,3313.36,3364.51,3442.34,3533.50,3638.98,3759.88,3897.54,4053.47
3268.54,3391.85,3429.83,3482.78,3563.35,3657.72,3766.91,3892.06,4034.56,4195.97
3342.92,3469.04,3507.88,3562.04,3644.44,3740.95,3852.63,3980.63,4126.36,4291.45
3378.73,3506.21,3545.47,3600.20,3683.48,3781.04,3893.91,4023.28,4170.58,4337.43
3383.28,3510.92,3550.24,3605.04,3688.44,3786.12,3899.14,4028.69,4176.18,4343.26
3369.95,3497.09,3536.25,3590.84,3673.91,3771.21,3883.79,4012.82,4159.74,4326.16
3353.68,3480.21,3519.18,3573.51,3656.17,3753.00,3865.03,3993.45,4139.65,4305.27
3346.13,3472.37,3511.26,3565.46,3647.94,3744.55,3856.33,3984.45,4130.33,4295.58
3352.08,3478.54,3517.49,3571.80,3654.42,3751.20,3863.18,3991.53,4137.67,4303.21
3367.93,3495.00,3534.13,3588.69,3671.71,3768.95,3881.46,4010.41,4157.24,4323.56
3382.84,3510.47,3549.78,3604.58,3687.96,3785.64,3898.64,4028.17,4175.65,4342.71
3429.89,3559.30,3599.15,3654.71,3739.26,3838.29,3952.87,4084.20,4233.72,4403.11
3453.39,3583.68,3623.81,3679.75,3764.88,3864.59,3979.95,4112.18,4262.73,4433.27
3409.19,3537.81,3577.42,3632.65,3716.68,3815.12,3929.00,4059.54,4208.17,4376.53
3289.74,3413.86,3452.08,3505.37,3586.46,3681.45,3791.34,3917.31,4060.72,4223.18
3108.90,3226.19,3262.31,3312.68,3389.31,3479.07,3582.93,3701.96,3837.50,3991.03
2899.41,3008.80,3042.49,3089.46,3160.93,3244.64,3341.50,3452.51,3578.92,3722.10
2704.08,2806.10,2837.52,2881.33,2947.98,3026.06,3116.39,3219.93,3337.81,3471.35
2613.16,2711.75,2742.12,2784.45,2848.86,2924.31,3011.60,3111.66,3225.58,3354.63
2577.30,2674.53,2704.48,2746.23,2809.76,2884.17,2970.27,3068.95,3181.31,3308.59
2608.49,2706.90,2737.21,2779.47,2843.77,2919.08,3006.22,3106.10,3219.82,3348.64
2692.26,2793.84,2825.12,2868.73,2935.10,3012.83,3102.77,3205.85,3323.22,3456.18
2817.87,2924.19,2956.93,3002.58,3072.04,3153.40,3247.53,3355.43,3478.27,3617.43
2962.73,3074.50,3108.93,3156.92,3229.95,3315.49,3414.47,3527.91,3657.07,3803.38
3102.59,3219.64,3255.70,3305.96,3382.43,3472.01,3575.66,3694.45,3829.71,3982.93
3217.12,3338.50,3375.88,3428.00,3507.30,3600.18,3707.65,3830.84,3971.09,4129.96
3294.15,3418.43,3456.71,3510.07,3591.27,3686.38,3796.42,3922.55,4066.16,4228.84
3331.66,3457.36,3496.07,3550.04,3632.16,3728.36,3839.65,3967.22,4112.47,4277.00
3337.10,3463.01,3501.78,3555.84,3638.10,3734.45,3845.93,3973.71,4119.19,4283.99
3324.19,3449.60,3488.23,3542.08,3624.02,3720.00,3831.04,3958.33,4103.25,4267.41
3308.18,3432.99,3471.43,3525.02,3606.57,3702.08,3812.60,3939.26,4083.49,4246.86
3301.02,3425.56,3463.92,3517.39,3598.76,3694.07,3804.34,3930.74,4074.65,4237.66
3307.59,3432.38,3470.82,3524.40,3605.93,3701.43,3811.92,3938.57,4082.76,4246.11
3324.24,3449.66,3488.29,3542.14,3624.08,3720.06,3831.11,3958.39,4103.31,4267.48
3339.86,3465.86,3504.67,3558.78,3641.10,3737.53,3849.10,3976.98,4122.59,4287.52
3339.32,3465.31,3504.11,3558.20,3640.51,3736.93,3848.48,3976.34,4121.92,4286.83
3379.54,3507.05,3546.32,3601.06,3684.37,3781.94,3894.84,4024.24,4171.57,4338.47
3353.36,3479.88,3518.85,3573.17,3655.83,3752.65,3864.67,3993.07,4139.26,4304.86
3244.37,3366.77,3404.47,3457.03,3537.00,3630.67,3739.05,3863.28,4004.72,4164.94
3063.21,3178.78,3214.38,3264.00,3339.51,3427.95,3530.28,3647.57,3781.11,3932.38
2846.05,2953.43,2986.50,3032.61,3102.76,3184.93,3280.01,3388.98,3513.06,3653.61
2638.25,2737.79,2768.44,2811.18,2876.21,2952.39,3040.52,3141.54,3256.55,3386.84
2546.04,2642.10,2671.69,2712.93,2775.69,2849.20,2934.25,3031.74,3142.74,3268.47
