2015,2020,2025,2030,2035,2040,2045,2050,2055,2060
14233.44,14683.32,16463.80,18355.11,20268.18,22247.99,24276.52,26333.13,28395.15,30437.69
14179.48,14627.57,16400.98,18284.89,20190.53,22162.67,24183.36,26232.04,28286.12,30320.81
14093.97,14539.21,16301.32,18173.44,20067.25,22027.19,24035.40,26071.47,28112.94,30135.16
13962.95,14403.85,16148.81,18002.97,19878.73,21820.05,23809.22,25826.03,27848.24,29851.39
14012.30,14454.55,16204.82,18064.90,19946.82,21894.55,23890.34,25913.92,27942.96,29952.90
13913.29,14352.23,16089.40,17935.81,19804.01,21737.59,23718.93,25727.91,27742.33,29737.82
13666.29,14097.97,15807.14,17623.80,19461.93,21364.93,23315.66,25294.03,27277.87,29243.09
13176.71,13592.91,15240.77,16992.34,18764.64,20599.51,22480.44,24388.05,26300.95,28195.89
12556.49,12953.16,14523.79,16193.18,17882.31,19631.09,21423.79,23241.92,25065.09,26871.15
11764.60,12136.27,13607.90,15172.12,16754.85,18393.51,20073.38,21777.12,23485.59,25178.04
11398.40,11758.50,13184.25,14699.65,16232.93,17820.29,19447.43,21097.53,22752.10,24391.02
11089.03,11439.36,12826.51,14300.86,15792.61,17336.99,18920.07,20525.51,22135.29,23729.84
10966.40,11312.87,12684.71,14142.79,15618.08,17145.42,18711.05,20298.78,21890.80,23467.77
11053.59,11402.81,12785.53,14255.18,15742.17,17281.62,18859.66,20459.98,22064.63,23654.10
11333.69,11691.74,13109.42,14616.24,16140.83,17719.20,19337.13,20977.89,22623.08,24252.72
11753.95,12125.25,13595.38,15157.95,16738.96,18375.73,20053.49,21754.92,23460.95,25150.86
12238.33,12624.90,14155.49,15782.32,17428.36,19132.42,20879.15,22650.51,24426.67,26186.04
12698.89,13099.42,14684.51,16369.45,18074.34,19838.92,21647.11,23480.55,25318.99,27140.16
13223.09,13640.30,15291.44,17046.36,18821.97,20659.71,22542.83,24452.21,26366.76,28263.31
13691.80,14124.02,15834.58,17652.35,19491.40,21394.75,23345.05,25322.49,27305.23,29269.31
14061.67,14505.82,16263.61,18131.23,20020.53,21975.83,23979.30,26010.59,28047.27,30064.76
14315.27,14767.67,16558.14,18460.15,20384.08,22375.15,24415.22,26483.55,28557.33,30611.53
14457.72,14914.82,16723.88,18645.38,20588.89,22600.18,24660.93,26750.16,28844.87,30919.78
14508.01,14966.81,16782.60,18711.11,20661.62,22680.13,24748.26,26844.95,28947.10,31029.38
14488.09,14946.27,16759.60,18685.47,20633.33,22649.08,24714.39,26808.21,28907.49,30986.91
14413.58,14869.30,16672.91,18588.60,20526.21,22531.40,24585.89,26668.78,28757.11,30825.71
14288.79,14740.38,16527.63,18426.20,20346.61,22334.05,24370.40,26434.94,28504.92,30555.36
14107.66,14553.29,16316.91,18190.71,20086.24,22047.98,24058.04,26096.01,28139.39,30163.51
14106.38,14551.70,16314.09,18186.94,20081.70,22042.70,24052.07,26089.40,28132.19,30155.76
13966.90,14407.58,16151.62,18005.28,19880.79,21821.92,23810.97,25827.77,27850.03,29853.27
13702.93,14135.76,15849.38,17670.70,19513.49,21421.19,23376.58,25359.49,27347.77,29317.26
13216.36,13633.78,15286.43,17043.02,18820.36,20660.32,22546.31,24458.88,26376.62,28276.26
12624.25,13023.05,14602.01,16280.19,17978.15,19735.95,21537.73,23364.90,25197.01,27011.80
11841.82,12215.89,13696.99,15271.22,16864.03,18513.01,20203.28,21917.40,23636.16,25338.68
11380.46,11739.99,13163.57,14676.67,16207.63,17792.63,19417.39,21065.12,22717.34,24353.96
11057.80,11407.16,12790.47,14260.76,15748.41,17288.57,18867.39,20468.54,22074.05,23664.40
10929.93,11275.26,12642.61,14095.93,15566.42,17088.81,18649.43,20232.12,21819.11,23391.12
11020.93,11369.13,12747.83,14213.23,15695.93,17230.97,18804.54,20400.36,22000.53,23585.59
11313.21,11670.63,13085.81,14589.99,16111.92,17687.58,19302.76,20940.79,22583.27,24210.24
11751.79,12123.04,13592.96,15155.32,16736.13,18372.73,20050.36,21751.70,23457.67,25147.54
12257.40,12644.59,14177.61,15807.06,17455.75,19162.59,20912.21,22686.55,24465.72,26228.10
12737.36,13139.09,14728.98,16419.00,18129.05,19898.98,21712.63,23551.63,25395.63,27222.31
13271.46,13690.18,15347.31,17108.62,18890.70,20735.15,22625.13,24541.48,26463.01,28366.49
13741.13,14174.88,15891.51,17715.76,19561.39,21471.54,23428.82,25413.34,27403.20,29374.32
14104.48,14549.94,16312.93,18186.13,20081.10,22042.28,24051.77,26089.18,28132.01,30155.59
14347.20,14800.56,16594.83,18500.93,20429.04,22424.45,24468.98,26541.84,28620.17,30678.88
14478.38,14936.07,16747.48,18671.55,20617.70,22631.73,24695.31,26787.43,28885.04,30962.83
14520.75,14979.88,16797.01,18727.02,20679.10,22699.25,24769.07,26867.49,28971.39,31055.40
14498.88,14957.33,16771.75,18698.87,20648.03,22665.15,24731.86,26827.13,28927.88,31008.76
14429.14,14885.29,16690.61,18608.19,20547.76,22554.98,24611.57,26696.61,28787.11,30857.86
14314.52,14766.87,16557.14,18458.97,20382.73,22373.64,24413.56,26481.73,28555.36,30609.42
14145.85,14592.64,16360.89,18239.64,20140.22,22107.19,24122.63,26166.04,28214.90,30244.44
14155.18,14602.01,16370.40,18249.66,20150.92,22118.65,24134.92,26179.26,28229.09,30259.62
14020.32,14462.67,16213.34,18074.05,19956.70,21905.23,23901.87,25926.37,27956.34,29967.23
13750.61,14184.94,15904.57,17732.30,19581.59,21496.05,23458.41,25448.46,27443.91,29420.55
13249.28,13667.75,15324.58,17085.63,18867.49,20712.17,22603.04,24520.62,26443.41,28348.08
12633.20,13032.29,14612.41,16291.87,17991.13,19750.31,21553.55,23382.26,25215.94,27032.32
11830.31,12204.03,13683.76,15256.55,16847.92,18495.44,20184.28,21896.99,23614.37,25315.55
11124.77,11476.27,12868.13,14347.59,15844.59,17394.56,18983.64,20595.41,22211.72,23812.92
10803.16,11144.52,12496.25,13933.04,15386.86,16892.14,18435.44,20000.77,21570.53,23125.61
10675.28,11012.61,12348.37,13768.20,15204.85,16692.37,18217.45,19764.33,21315.57,22852.31
10772.30,11112.69,12460.56,13893.26,15342.93,16843.93,18382.83,19943.71,21509.00,23059.65
11056.02,11405.35,12788.63,14258.97,15746.74,17287.16,18866.45,20468.29,22074.65,23666.00
11482.01,11844.77,13281.22,14808.07,16353.02,17952.63,19592.58,21255.92,22923.95,24576.38
11973.10,12351.35,13849.09,15441.10,17051.98,18719.82,20429.69,22163.93,23903.05,25625.91
12432.97,12825.09,14376.94,16026.55,17695.71,19423.32,21193.61,22988.64,24788.55,26571.57
12920.69,13328.30,14941.46,16656.09,18390.97,20186.57,22026.52,23892.14,25762.83,27615.93
13330.33,13751.03,15415.96,17185.41,18975.65,20828.51,22727.10,24652.13,26582.36,28494.43
13629.18,14059.48,15762.47,17572.12,19402.90,21297.68,23239.18,25207.68,27181.45,29136.64
13812.63,14248.90,15975.51,17810.02,19665.84,21586.49,23554.46,25549.75,27550.35,29532.09
13898.50,14337.63,16075.54,17921.86,19789.53,21722.41,23702.88,25710.81,27724.06,29718.31
13916.04,14355.80,16096.22,17945.10,19815.31,21750.79,23733.92,25744.52,27760.42,29757.30
13893.13,14332.17,16069.74,17915.60,19782.74,21715.04,23694.91,25702.21,27714.80,29708.40
13845.86,14283.33,16014.71,17854.08,19714.71,21640.29,23613.29,25613.64,27619.27,29605.99
13773.49,14208.54,15930.33,17759.70,19610.30,21525.53,23487.96,25477.63,27472.58,29448.73
13805.39,14241.27,15966.32,17799.39,19653.87,21573.17,23539.79,25533.76,27533.06,29513.54
13835.07,14271.70,15999.69,17836.16,19694.19,21617.22,23587.70,25585.63,27588.96,29573.43
13706.17,14138.56,15849.81,17668.68,19509.04,21413.81,23365.62,25344.66,27329.08,29294.84
